DiseaseID	DrugCID
UMLS:C0004238	71329
UMLS:C0004238	135565674
UMLS:C0004238	36708
UMLS:C0004238	4932
UMLS:C0004238	9875401
UMLS:C0004238	4946
UMLS:C0004238	208898
UMLS:C0004238	59768
UMLS:C0004238	10280735
UMLS:C0004238	54678486
UMLS:C0004238	2724385
UMLS:C0004238	219025
UMLS:C0004238	62920
UMLS:C0004238	10182969
UMLS:C0004238	44610678
UMLS:C0004238	2520
UMLS:C0004245	3779
UMLS:C0004352	5073
UMLS:C0004352	60795
UMLS:C0004364	6741
UMLS:C0004364	5755
UMLS:C0004364	5754
UMLS:C0004364	31307
UMLS:C0004364	5745
UMLS:C0004364	9782
UMLS:C0004364	5865
UMLS:C0004604	1983
UMLS:C0004604	23681059
UMLS:C0004604	54708862
UMLS:C0004604	3672
UMLS:C0004604	16219577
UMLS:C0004604	2244
UMLS:C0004604	3676
UMLS:C0004604	338
UMLS:C0004604	2537
UMLS:C0004604	64738
UMLS:C0004604	159055
UMLS:C0004604	24871323
UMLS:C0004604	1548943
UMLS:C0004604	156391
UMLS:C0004604	54684589
UMLS:C0004604	5282387
UMLS:C0004604	1254
UMLS:C0004604	5147
UMLS:C0004604	3045402
UMLS:C0004604	4133
UMLS:C0004604	2576
UMLS:C0004604	2519
UMLS:C0004610	6869
UMLS:C0004610	5479537
UMLS:C0004610	134129842
UMLS:C0004610	441130
UMLS:C0004610	9571075
UMLS:C0004610	134129840
UMLS:C0004610	441401
UMLS:C0004623	6869
UMLS:C0004623	5479539
UMLS:C0004623	18381
UMLS:C0004623	441306
UMLS:C0004623	5742673
UMLS:C0004623	38103
UMLS:C0004623	287180
UMLS:C0004623	134129840
UMLS:C0004623	3948
UMLS:C0004623	5284585
UMLS:C0004623	53025
UMLS:C0004623	62977
UMLS:C0004623	51039
UMLS:C0004623	14969
UMLS:C0004623	5215
UMLS:C0004623	5335
UMLS:C0004623	54675777
UMLS:C0004623	5328
UMLS:C0004623	272833
UMLS:C0004623	446987
UMLS:C0004623	25590
UMLS:C0004623	9047
UMLS:C0004623	36921
UMLS:C0004623	202225
UMLS:C0004623	9852981
UMLS:C0004623	446598
UMLS:C0004623	54697325
UMLS:C0004623	5327
UMLS:C0004623	43708
UMLS:C0004623	5479
UMLS:C0004623	1292
UMLS:C0004623	656833
UMLS:C0004623	636405
UMLS:C0004623	73303
UMLS:C0004623	16134395
UMLS:C0004623	5479537
UMLS:C0004623	27447
UMLS:C0004623	443382
UMLS:C0004623	9570757
UMLS:C0004623	54675783
UMLS:C0004623	9571107
UMLS:C0004623	3998
UMLS:C0004623	6196
UMLS:C0004623	656511
UMLS:C0004623	60021
UMLS:C0004623	43594
UMLS:C0004623	3229
UMLS:C0004623	92088
UMLS:C0004623	6087
UMLS:C0004623	441130
UMLS:C0004623	92879
UMLS:C0004623	5330
UMLS:C0004623	5326
UMLS:C0004623	19649
UMLS:C0004623	443387
UMLS:C0004623	656811
UMLS:C0004623	10250769
UMLS:C0004623	5282242
UMLS:C0004623	2764
UMLS:C0004623	16134627
UMLS:C0004623	62959
UMLS:C0004623	33613
UMLS:C0004623	21319
UMLS:C0004623	42008
UMLS:C0004623	71454599
UMLS:C0004623	5904
UMLS:C0004623	441397
UMLS:C0004623	54671203
UMLS:C0004623	5903
UMLS:C0004623	441401
UMLS:C0004623	5336
UMLS:C0004623	3000540
UMLS:C0004623	4173
UMLS:C0004623	30699
UMLS:C0004623	6479523
UMLS:C0004623	84029
UMLS:C0004623	36294
UMLS:C0004623	5344
UMLS:C0004623	656580
UMLS:C0004623	4583
UMLS:C0004623	5481173
UMLS:C0004623	5284584
UMLS:C0004623	5959
UMLS:C0004623	37768
UMLS:C0004623	8982
UMLS:C0004623	47965
UMLS:C0004623	42613186
UMLS:C0004623	6335986
UMLS:C0004623	54680690
UMLS:C0004623	2762
UMLS:C0004623	447043
UMLS:C0004623	16136912
UMLS:C0004623	3002190
UMLS:C0004623	6024
UMLS:C0004623	3081362
UMLS:C0004623	5742832
UMLS:C0004623	43507
UMLS:C0004623	441199
UMLS:C0004623	123630
UMLS:C0004623	47499
UMLS:C0004623	6915944
UMLS:C0004623	3000226
UMLS:C0004623	9898639
UMLS:C0004623	6473883
UMLS:C0004623	33255
UMLS:C0004623	54675779
UMLS:C0004623	43672
UMLS:C0004623	115163
UMLS:C0004623	54681908
UMLS:C0004623	4831
UMLS:C0004623	11234049
UMLS:C0004623	54675785
UMLS:C0004623	6533629
UMLS:C0004623	5379
UMLS:C0004623	6032
UMLS:C0004623	28061
UMLS:C0004623	444022
UMLS:C0004623	44187
UMLS:C0004623	62921
UMLS:C0004623	5479529
UMLS:C0004623	9855350
UMLS:C0004623	6915744
UMLS:C0004623	20824
UMLS:C0004623	456255
UMLS:C0004623	15541
UMLS:C0004623	5333
UMLS:C0004623	54707177
UMLS:C0004623	71770713
UMLS:C0004623	54675776
UMLS:C0004623	51081
UMLS:C0004623	152946
UMLS:C0004623	36273
UMLS:C0004623	72474
UMLS:C0004623	60464
UMLS:C0004623	5362065
UMLS:C0004623	150610
UMLS:C0004623	4539
UMLS:C0004623	5325
UMLS:C0004623	5323
UMLS:C0004623	93184
UMLS:C0004623	57514697
UMLS:C0004623	33478
UMLS:C0004623	76322320
UMLS:C0004623	5329
UMLS:C0004623	54686904
UMLS:C0004623	4421
UMLS:C0004623	6098
UMLS:C0004623	4101
UMLS:C0004623	5578
UMLS:C0004623	5479530
UMLS:C0004623	149096
UMLS:C0004623	130313
UMLS:C0004623	77843966
UMLS:C0004623	6604200
UMLS:C0004623	71447
UMLS:C0004623	25185057
UMLS:C0004623	5289394
UMLS:C0004623	6249
UMLS:C0004623	54726192
UMLS:C0004623	51038
UMLS:C0004623	54684461
UMLS:C0004623	487101
UMLS:C0004623	5340
UMLS:C0004623	5361871
UMLS:C0004623	10909430
UMLS:C0004623	12560
UMLS:C0004626	53025
UMLS:C0004626	72395
UMLS:C0004626	54697325
UMLS:C0004626	9571107
UMLS:C0004626	2764
UMLS:C0004626	5484131
UMLS:C0004626	9777579
UMLS:C0004626	9870843
