DrugName	CID
(2R,3S)-2-[[(4-fluorophenyl)methyl-methylamino]methyl]-5-[(2R)-1-hydroxypropan-2-yl]-3-methyl-8-[2-(3-pyridinyl)ethynyl]-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	54619971
(2R,3S)-2-[[(4-fluorophenyl)methyl-methylamino]methyl]-5-[(2R)-1-hydroxypropan-2-yl]-3-methyl-8-phenyl-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	44505277
(2R,3S)-2-[[(4-fluorophenyl)methyl-methylamino]methyl]-5-[(2R)-1-hydroxypropan-2-yl]-8-(2-methoxyphenyl)-3-methyl-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	54619719
(2R,3S)-2-[[(4-fluorophenyl)methyl-methylamino]methyl]-5-[(2R)-1-hydroxypropan-2-yl]-8-(3-methoxyphenyl)-3-methyl-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	44617724
(2R,3S)-2-[[(4-fluorophenyl)methyl-methylamino]methyl]-5-[(2S)-1-hydroxypropan-2-yl]-3-methyl-8-[(E)-prop-1-enyl]-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	54625621
(2R,3S)-2-[[(4-fluorophenyl)methyl-methylamino]methyl]-5-[(2S)-1-hydroxypropan-2-yl]-3-methyl-8-[2-(3-pyridinyl)ethynyl]-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	46903562
(2R,3S)-2-[[(4-fluorophenyl)methyl-methylamino]methyl]-8-(3-hydroxyhex-1-ynyl)-5-[(2R)-1-hydroxypropan-2-yl]-3-methyl-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	44505314
(2R,3S)-2-[[1,3-benzodioxol-5-ylmethyl(methyl)amino]methyl]-5-[(2S)-1-hydroxypropan-2-yl]-8-(3-methoxyprop-1-ynyl)-3-methyl-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	54619239
(2R,3S)-2-[[1,3-benzodioxol-5-ylmethyl(methyl)amino]methyl]-8-(2-benzofuranyl)-5-[(2R)-1-hydroxypropan-2-yl]-3-methyl-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	44484545
(2R,3S)-2-[[1,3-benzodioxol-5-ylmethyl(methyl)amino]methyl]-8-(4-fluorophenyl)-5-[(2R)-1-hydroxypropan-2-yl]-3-methyl-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	44496843
(2R,3S)-2-[[1,3-benzodioxol-5-ylmethyl(methyl)amino]methyl]-9-(dimethylamino)-5-[(2R)-1-hydroxypropan-2-yl]-3-methyl-2,3,4,7-tetrahydro-1,5-benzoxazonin-6-one	44500884
(2R,3S)-2-[[cyclohexylmethyl(methyl)amino]methyl]-8-(dimethylamino)-5-[(2S)-1-hydroxypropan-2-yl]-3-methyl-3,4-dihydro-2H-1,5-benzoxazocin-6-one	44484252
(2R,3S)-2-[[cyclopentylmethyl(methyl)amino]methyl]-5-[(2R)-1-hydroxypropan-2-yl]-3-methyl-8-[2-(2-pyridinyl)ethynyl]-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	54618937
(2R,3S)-2-[[cyclopentylmethyl(methyl)amino]methyl]-5-[(2R)-1-hydroxypropan-2-yl]-8-[2-(4-methoxyphenyl)ethynyl]-3-methyl-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	54620487
(2R,3S)-2-[[cyclopentylmethyl(methyl)amino]methyl]-5-[(2S)-1-hydroxypropan-2-yl]-3-methyl-8-[2-(2-pyridinyl)ethynyl]-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	54618794
(2R,3S)-2-[[cyclopentylmethyl(methyl)amino]methyl]-8-[2-(3-fluorophenyl)ethynyl]-5-[(2S)-1-hydroxypropan-2-yl]-3-methyl-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	54620506
(2R,3S)-2-[[cyclopropylmethyl(methyl)amino]methyl]-10-(dimethylamino)-5-[(2R)-1-hydroxypropan-2-yl]-3-methyl-3,4-dihydro-2H-1,5-benzoxazocin-6-one	44484423
(2R,3S)-2-[[cyclopropylmethyl(methyl)amino]methyl]-5-[(2S)-1-hydroxypropan-2-yl]-8-[2-(4-methoxyphenyl)ethynyl]-3-methyl-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	60189929
(2R,3S)-3-(1-oxonona-4,7-dienyl)-2-oxiranecarboxamide	28517
(2R,3S)-3-(6-amino-9H-purin-9-yl)nonan-2-ol	149784
(2R,3S)-5-[(2R)-1-hydroxypropan-2-yl]-3-methyl-2-(methylaminomethyl)-8-[(E)-2-phenylethenyl]-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	54618712
(2R,3S)-5-[(2R)-1-hydroxypropan-2-yl]-3-methyl-2-[[methyl(propyl)amino]methyl]-8-phenyl-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	44488725
(2R,3S)-5-[(2R)-1-hydroxypropan-2-yl]-3-methyl-2-[[methyl(pyridin-4-ylmethyl)amino]methyl]-8-[2-[4-(trifluoromethyl)phenyl]ethynyl]-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	44496849
(2R,3S)-5-[(2R)-1-hydroxypropan-2-yl]-3-methyl-2-[[methyl-[(4-phenoxyphenyl)methyl]amino]methyl]-8-(5-pyrimidinyl)-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	54618442
(2R,3S)-5-[(2R)-1-hydroxypropan-2-yl]-3-methyl-2-[[methyl-[[3-(trifluoromethyl)phenyl]methyl]amino]methyl]-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	44489824
(2R,3S)-5-[(2R)-1-hydroxypropan-2-yl]-3-methyl-8-(2-methylphenyl)-2-[[methyl(5-pyrimidinylmethyl)amino]methyl]-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	54619792
(2R,3S)-5-[(2R)-1-hydroxypropan-2-yl]-3-methyl-8-(3-methylbut-1-ynyl)-2-[[methyl(5-pyrimidinylmethyl)amino]methyl]-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	54618941
(2R,3S)-5-[(2R)-1-hydroxypropan-2-yl]-8-(2-methoxyphenyl)-3-methyl-2-[[methyl(4-oxanylmethyl)amino]methyl]-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	54618285
(2R,3S)-5-[(2R)-1-hydroxypropan-2-yl]-8-(4-methoxyphenyl)-3-methyl-2-(methylaminomethyl)-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	44484548
(2R,3S)-5-[(2R)-1-hydroxypropan-2-yl]-8-(4-methoxyphenyl)-3-methyl-2-[[methyl-(phenylmethyl)amino]methyl]-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	44505681
(2R,3S)-5-[(2R)-1-hydroxypropan-2-yl]-8-(4-methoxyphenyl)-3-methyl-2-[[methyl-[(3-methylphenyl)methyl]amino]methyl]-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	44505680
(2R,3S)-5-[(2R)-1-hydroxypropan-2-yl]-8-[2-(2-methoxyphenyl)ethynyl]-3-methyl-2-[[methyl(propyl)amino]methyl]-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	54619464
(2R,3S)-5-[(2R)-1-hydroxypropan-2-yl]-8-[2-(3-methoxyphenyl)ethynyl]-3-methyl-2-(methylaminomethyl)-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	54618928
(2R,3S)-5-[(2S)-1-hydroxypropan-2-yl]-3-methyl-2-(methylaminomethyl)-8-(4-methylphenyl)-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	54625380
(2R,3S)-5-[(2S)-1-hydroxypropan-2-yl]-3-methyl-2-(methylaminomethyl)-8-[(E)-2-phenylethenyl]-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	54618930
(2R,3S)-5-[(2S)-1-hydroxypropan-2-yl]-3-methyl-2-[[methyl(propyl)amino]methyl]-8-phenyl-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	54618653
(2R,3S)-5-[(2S)-1-hydroxypropan-2-yl]-3-methyl-2-[[methyl-[(4-phenoxyphenyl)methyl]amino]methyl]-8-(5-pyrimidinyl)-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	54618422
(2R,3S)-5-[(2S)-1-hydroxypropan-2-yl]-3-methyl-8-(2-methylphenyl)-2-[[methyl(5-pyrimidinylmethyl)amino]methyl]-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	54619734
(2R,3S)-5-[(2S)-1-hydroxypropan-2-yl]-3-methyl-8-(3-methylbut-1-ynyl)-2-[[methyl(5-pyrimidinylmethyl)amino]methyl]-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	54618945
(2R,3S)-5-[(2S)-1-hydroxypropan-2-yl]-8-(2-methoxyphenyl)-3-methyl-2-[[methyl(4-oxanylmethyl)amino]methyl]-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	54618365
(2R,3S)-5-[(2S)-1-hydroxypropan-2-yl]-8-(2-methoxyphenyl)-3-methyl-2-[[methyl(propyl)amino]methyl]-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	54621466
(2R,3S)-5-[(2S)-1-hydroxypropan-2-yl]-8-(4-methoxyphenyl)-3-methyl-2-(methylaminomethyl)-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	54619492
(2R,3S)-5-[(2S)-1-hydroxypropan-2-yl]-8-[2-(3-methoxyphenyl)ethynyl]-3-methyl-2-(methylaminomethyl)-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	54618816
(2R,3S)-6-[cyclohexyl(oxo)methyl]-2-(hydroxymethyl)-3-phenyl-N-propyl-1,6-diazaspiro[3.3]heptane-1-carboxamide	60189749
(2R,3S)-8-(1-cyclohexenyl)-2-[[(2-fluorophenyl)methyl-methylamino]methyl]-5-[(2S)-1-hydroxypropan-2-yl]-3-methyl-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	54630750
(2R,3S)-8-(1-cyclohexenyl)-2-[[(3-fluorophenyl)methyl-methylamino]methyl]-5-[(2S)-1-hydroxypropan-2-yl]-3-methyl-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	54621030
(2R,3S)-8-(1-cyclohexenyl)-5-[(2R)-1-hydroxypropan-2-yl]-3-methyl-2-(methylaminomethyl)-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	54618708
(2R,3S)-8-(1-cyclohexenyl)-5-[(2R)-1-hydroxypropan-2-yl]-3-methyl-2-[[methyl-(phenylmethyl)amino]methyl]-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	54629196
(2R,3S)-8-(1-cyclohexenyl)-5-[(2S)-1-hydroxypropan-2-yl]-3-methyl-2-(methylaminomethyl)-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	54618978
(2R,3S)-8-(1-cyclohexenyl)-5-[(2S)-1-hydroxypropan-2-yl]-3-methyl-2-[[methyl-(phenylmethyl)amino]methyl]-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	54629199
(2R,3S)-8-(1-cyclopentenyl)-2-[[(2-fluorophenyl)methyl-methylamino]methyl]-5-[(2R)-1-hydroxypropan-2-yl]-3-methyl-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	54618235
(2R,3S)-8-(1-cyclopentenyl)-2-[[(2-fluorophenyl)methyl-methylamino]methyl]-5-[(2S)-1-hydroxypropan-2-yl]-3-methyl-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	54618173
(2R,3S)-8-(2-benzofuranyl)-5-[(2R)-1-hydroxypropan-2-yl]-3-methyl-2-(methylaminomethyl)-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	44489291
(2R,3S)-8-(2-benzofuranyl)-5-[(2R)-1-hydroxypropan-2-yl]-3-methyl-2-[[methyl(pyridin-4-ylmethyl)amino]methyl]-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	44505929
(2R,3S)-8-(2-benzofuranyl)-5-[(2R)-1-hydroxypropan-2-yl]-3-methyl-2-[[methyl-[[3-(trifluoromethyl)phenyl]methyl]amino]methyl]-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	44505298
(2R,3S)-8-(2-cyclohexylethynyl)-5-[(2R)-1-hydroxypropan-2-yl]-3-methyl-2-(methylaminomethyl)-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	54619101
(2R,3S)-8-(2-cyclohexylethynyl)-5-[(2R)-1-hydroxypropan-2-yl]-3-methyl-2-[[methyl(3-pyridinylmethyl)amino]methyl]-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	45480058
(2R,3S)-8-(2-cyclohexylethynyl)-5-[(2S)-1-hydroxypropan-2-yl]-3-methyl-2-(methylaminomethyl)-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	54619143
(2R,3S)-8-(2-cyclohexylethynyl)-5-[(2S)-1-hydroxypropan-2-yl]-3-methyl-2-[[methyl(3-pyridinylmethyl)amino]methyl]-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	54619398
(2R,3S)-8-(2-fluorophenyl)-2-[[(3-fluorophenyl)methyl-methylamino]methyl]-5-[(2R)-1-hydroxypropan-2-yl]-3-methyl-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	54619360
(2R,3S)-8-(2-fluorophenyl)-2-[[(3-fluorophenyl)methyl-methylamino]methyl]-5-[(2S)-1-hydroxypropan-2-yl]-3-methyl-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	54619462
(2R,3S)-8-(2-fluorophenyl)-5-[(2S)-1-hydroxypropan-2-yl]-3-methyl-2-(methylaminomethyl)-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	54619048
(2R,3S)-8-(3-cyclohexylprop-1-ynyl)-5-[(2R)-1-hydroxypropan-2-yl]-3-methyl-2-[[methyl(pyridin-4-ylmethyl)amino]methyl]-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	44619003
(2R,3S)-8-(3-fluorophenyl)-5-[(2R)-1-hydroxypropan-2-yl]-3-methyl-2-[[methyl(4-oxanylmethyl)amino]methyl]-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	54619791
(2R,3S)-8-(3-fluorophenyl)-5-[(2S)-1-hydroxypropan-2-yl]-3-methyl-2-[[methyl(2-pyridinylmethyl)amino]methyl]-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	54619051
(2R,3S)-8-(3-fluorophenyl)-5-[(2S)-1-hydroxypropan-2-yl]-3-methyl-2-[[methyl(4-oxanylmethyl)amino]methyl]-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	54619712
(2R,3S)-8-(4-fluorophenyl)-5-[(2R)-1-hydroxypropan-2-yl]-3-methyl-2-[[methyl(propyl)amino]methyl]-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	44489821
(2R,3S)-8-(dimethylamino)-5-[(2R)-1-hydroxypropan-2-yl]-3-methyl-2-(methylaminomethyl)-3,4-dihydro-2H-1,5-benzoxazocin-6-one	44490056
(2R,3S)-8-[(3R)-3-hydroxybut-1-ynyl]-5-[(2R)-1-hydroxypropan-2-yl]-3-methyl-2-[[methyl(4-oxanylmethyl)amino]methyl]-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	54618583
(2R,3S)-8-[(3R)-3-hydroxybut-1-ynyl]-5-[(2R)-1-hydroxypropan-2-yl]-3-methyl-2-[[methyl-[(4-phenylphenyl)methyl]amino]methyl]-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	54619328
(2R,3S)-8-[(3R)-3-hydroxybut-1-ynyl]-5-[(2S)-1-hydroxypropan-2-yl]-3-methyl-2-[[methyl(4-oxanylmethyl)amino]methyl]-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	54618645
(2R,3S)-8-[(3R)-3-hydroxybut-1-ynyl]-5-[(2S)-1-hydroxypropan-2-yl]-3-methyl-2-[[methyl-[(4-phenylphenyl)methyl]amino]methyl]-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	54619550
(2R,3S)-8-[(3S)-3-hydroxybut-1-ynyl]-5-[(2R)-1-hydroxypropan-2-yl]-3-methyl-2-[[methyl(4-oxanylmethyl)amino]methyl]-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	54618508
(2R,3S)-8-[(3S)-3-hydroxybut-1-ynyl]-5-[(2R)-1-hydroxypropan-2-yl]-3-methyl-2-[[methyl-[(4-phenylphenyl)methyl]amino]methyl]-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	54619393
(2R,3S)-8-[(3S)-3-hydroxybut-1-ynyl]-5-[(2S)-1-hydroxypropan-2-yl]-3-methyl-2-[[methyl(4-oxanylmethyl)amino]methyl]-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	54618434
(2R,3S)-8-[(3S)-3-hydroxybut-1-ynyl]-5-[(2S)-1-hydroxypropan-2-yl]-3-methyl-2-[[methyl-[(4-phenylphenyl)methyl]amino]methyl]-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	54619478
(2R,3S)-8-[2-(1-hydroxycyclopentyl)ethynyl]-5-[(2R)-1-hydroxypropan-2-yl]-3-methyl-2-(methylaminomethyl)-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	54619753
(2R,3S)-8-[2-(1-hydroxycyclopentyl)ethynyl]-5-[(2S)-1-hydroxypropan-2-yl]-3-methyl-2-(methylaminomethyl)-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	54619615
(2R,3S)-8-[2-(1-hydroxycyclopentyl)ethynyl]-5-[(2S)-1-hydroxypropan-2-yl]-3-methyl-2-[[methyl(2-pyridinylmethyl)amino]methyl]-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	54618807
(2R,3S)-8-[2-(2-fluorophenyl)ethynyl]-5-[(2R)-1-hydroxypropan-2-yl]-3-methyl-2-(methylaminomethyl)-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	54619647
(2R,3S)-8-[2-(2-fluorophenyl)ethynyl]-5-[(2S)-1-hydroxypropan-2-yl]-3-methyl-2-(methylaminomethyl)-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	54619846
(2R,3S)-8-[2-(3,4-dimethoxyphenyl)ethynyl]-5-[(2R)-1-hydroxypropan-2-yl]-3-methyl-2-[[methyl(propyl)amino]methyl]-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	44494498
(2R,3S)-8-[3-(dimethylamino)prop-1-ynyl]-2-[[(2-fluorophenyl)methyl-methylamino]methyl]-5-[(2R)-1-hydroxypropan-2-yl]-3-methyl-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	54625242
(2R,3S)-8-[3-(dimethylamino)prop-1-ynyl]-2-[[(2-fluorophenyl)methyl-methylamino]methyl]-5-[(2S)-1-hydroxypropan-2-yl]-3-methyl-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	54625245
(2R,3S)-8-[3-(dimethylamino)prop-1-ynyl]-2-[[(3-fluorophenyl)methyl-methylamino]methyl]-5-[(2R)-1-hydroxypropan-2-yl]-3-methyl-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	60185673
(2R,3S)-8-[3-(dimethylamino)prop-1-ynyl]-2-[[(3-fluorophenyl)methyl-methylamino]methyl]-5-[(2S)-1-hydroxypropan-2-yl]-3-methyl-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	54625472
(2R,3S)-8-[3-(dimethylamino)prop-1-ynyl]-2-[[(4-fluorophenyl)methyl-methylamino]methyl]-5-[(2R)-1-hydroxypropan-2-yl]-3-methyl-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	44505702
(2R,3S)-8-[3-(dimethylamino)prop-1-ynyl]-2-[[(4-fluorophenyl)methyl-methylamino]methyl]-5-[(2S)-1-hydroxypropan-2-yl]-3-methyl-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	54626161
(2R,3S)-8-[3-(dimethylamino)prop-1-ynyl]-5-[(2R)-1-hydroxypropan-2-yl]-3-methyl-2-(methylaminomethyl)-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	44493090
(2R,3S)-8-[3-(dimethylamino)prop-1-ynyl]-5-[(2R)-1-hydroxypropan-2-yl]-3-methyl-2-[[methyl(propyl)amino]methyl]-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	44488728
(2R,3S)-8-[3-(dimethylamino)prop-1-ynyl]-5-[(2R)-1-hydroxypropan-2-yl]-3-methyl-2-[[methyl-[(3-methylphenyl)methyl]amino]methyl]-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	44505703
(2R,3S)-8-[3-(dimethylamino)prop-1-ynyl]-5-[(2R)-1-hydroxypropan-2-yl]-3-methyl-2-[[methyl-[(4-phenylphenyl)methyl]amino]methyl]-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	54622909
(2R,3S)-8-[3-(dimethylamino)prop-1-ynyl]-5-[(2R)-1-hydroxypropan-2-yl]-3-methyl-2-[[methyl-[[3-(trifluoromethyl)phenyl]methyl]amino]methyl]-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	44505109
(2R,3S)-8-[3-(dimethylamino)prop-1-ynyl]-5-[(2S)-1-hydroxypropan-2-yl]-3-methyl-2-[[methyl-[(4-phenylphenyl)methyl]amino]methyl]-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	54622912
(2R,3S)-8-bromo-5-[(2R)-1-hydroxypropan-2-yl]-3-methyl-2-(methylaminomethyl)-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	44489812
(2R,3S)-8-bromo-5-[(2S)-1-hydroxypropan-2-yl]-3-methyl-2-(methylaminomethyl)-3,4-dihydro-2H-pyrido[2,3-b][1,5]oxazocin-6-one	54619610
(2R,3S)-9-(dimethylamino)-5-[(2R)-1-hydroxypropan-2-yl]-3-methyl-2-[[methyl-[(4-phenoxyphenyl)methyl]amino]methyl]-2,3,4,7-tetrahydro-1,5-benzoxazonin-6-one	44501165
(2R,3S)-9-(dimethylamino)-5-[(2R)-1-hydroxypropan-2-yl]-3-methyl-2-[[methyl-[[4-(trifluoromethyl)phenyl]methyl]amino]methyl]-2,3,4,7-tetrahydro-1,5-benzoxazonin-6-one	44492508
(2R,3S)-9-(dimethylamino)-5-[(2S)-1-hydroxypropan-2-yl]-3-methyl-2-[[methyl-[[4-(trifluoromethyl)phenyl]methyl]amino]methyl]-2,3,4,7-tetrahydro-1,5-benzoxazonin-6-one	44493025
(2R,3S,11bR)-2-[[(1S)-6,7-dimethoxy-1,2,3,4-tetrahydroisoquinolin-1-yl]methyl]-3-ethyl-9,10-dimethoxy-2,3,4,6,7,11b-hexahydro-1H-benzo[a]quinolizine	1151030
(2R,3S,4R)-1-(4,5-dimethyl-2-thiazolyl)-4-(hydroxymethyl)-3-phenyl-2-azetidinecarbonitrile	54649971
(2R,3S,4R)-1-(4-fluorophenyl)sulfonyl-4-(hydroxymethyl)-3-phenylazetidine-2-carbonitrile	54650133
(2R,3S,4R)-1-(5-ethyl-2-thiazolyl)-3-[4-(3-fluorophenyl)phenyl]-4-(hydroxymethyl)-2-azetidinecarbonitrile	54650207
(2R,3S,4R)-1-(5-ethyl-2-thiazolyl)-4-(hydroxymethyl)-3-[4-(3-methylbut-1-ynyl)phenyl]-2-azetidinecarbonitrile	54649904
(2R,3S,4R)-1-(cyclopropanecarbonyl)-4-(hydroxymethyl)-3-[4-[2-(2-methoxyphenyl)ethynyl]phenyl]azetidine-2-carbonitrile	54650077
(2R,3S,4R)-1-[(2-fluorophenyl)-oxomethyl]-4-(hydroxymethyl)-3-phenyl-2-azetidinecarbonitrile	54650073
(2R,3S,4R)-1-[1,3-benzodioxol-5-yl(oxo)methyl]-4-(hydroxymethyl)-3-phenyl-2-azetidinecarbonitrile	54650022
(2R,3S,4R)-1-[2-(dimethylamino)-1-oxoethyl]-4-(hydroxymethyl)-3-[4-(2-methoxyphenyl)phenyl]-2-azetidinecarbonitrile	54649989
(2R,3S,4R)-1-[cyclopentyl(oxo)methyl]-4-(hydroxymethyl)-3-phenyl-2-azetidinecarbonitrile	54649895
(2R,3S,4R)-2-(hydroxymethyl)-4-[[(2-methoxy-1-oxoethyl)-propan-2-ylamino]methyl]-3-phenyl-N-propan-2-yl-1-azetidinecarboxamide	54651435
(2R,3S,4R)-2-cyano-3-[4-(1-cyclohexenyl)phenyl]-4-(hydroxymethyl)-N-propyl-1-azetidinecarboxamide	54650183
(2R,3S,4R)-2-cyano-3-[4-(1-cyclohexenyl)phenyl]-N-cyclohexyl-4-(hydroxymethyl)-1-azetidinecarboxamide	54650953
(2R,3S,4R)-2-cyano-3-[4-(2-cyclohexylethynyl)phenyl]-4-(hydroxymethyl)-N-propan-2-ylazetidine-1-carboxamide	54650197
(2R,3S,4R)-2-cyano-3-[4-(2-fluorophenyl)phenyl]-4-(hydroxymethyl)-N-propyl-1-azetidinecarboxamide	54649962
(2R,3S,4R)-2-cyano-3-[4-(4-fluorophenyl)phenyl]-4-(hydroxymethyl)-N-propan-2-yl-1-azetidinecarboxamide	54650096
(2R,3S,4R)-2-cyano-4-(hydroxymethyl)-N-(2-methoxyphenyl)-3-phenylazetidine-1-carboxamide	54650107
(2R,3S,4R)-2-cyano-N-(3-fluorophenyl)-4-(hydroxymethyl)-3-phenyl-1-azetidinecarboxamide	54650056
(2R,3S,4R)-2-cyano-N-(4-fluorophenyl)-4-(hydroxymethyl)-3-(4-pyridin-3-ylphenyl)azetidine-1-carboxamide	54650192
(2R,3S,4R)-2-cyano-N-cyclohexyl-4-(hydroxymethyl)-3-[4-(4-methoxyphenyl)phenyl]-1-azetidinecarboxamide	54649983
(2R,3S,4R)-3-[4-(1-cyclohexenyl)phenyl]-1-(5-ethyl-2-thiazolyl)-4-(hydroxymethyl)-2-azetidinecarbonitrile	54650157
(2R,3S,4R)-3-[4-(1-cyclohexenyl)phenyl]-4-(hydroxymethyl)-1-[2-(4-morpholinyl)-1-oxoethyl]-2-azetidinecarbonitrile	54650446
(2R,3S,4R)-3-[4-(1-cyclopentenyl)phenyl]-1-(5-ethyl-2-thiazolyl)-4-(hydroxymethyl)-2-azetidinecarbonitrile	54651052
(2R,3S,4R)-3-[4-(2-cyclohexylethynyl)phenyl]-4-(hydroxymethyl)-2-azetidinecarbonitrile	54650159
(2R,3S,4R)-3-[4-(2-cyclopropylethynyl)phenyl]-4-(hydroxymethyl)-1-[1-oxo-2-(2-pyridinyl)ethyl]-2-azetidinecarbonitrile	54649967
