DiseaseID	DrugCID
C0009324	4075
C0009324	5745
C0009324	5215
C0009324	54585
C0009324	5754
C0009443	10297
C0009443	3516
C0009443	5284569
C0009443	3000322
C0009443	6224
C0009443	5184
C0009443	5284570
C0009443	11968014
C0009443	6726
C0009443	6451257
C0009443	6432494
C0009443	452977
C0009443	5284543
C0009443	19861
C0009443	2723877
C0009443	2444
C0009443	6364626
C0009443	2244
C0009443	5459110
C0009443	2678
C0009443	9294
C0009443	23724781
C0009443	5360696
C0009443	3957
C0009443	5284514
C0009443	1983
C0009443	2519
C0009443	3162
C0009443	5284371
C0009443	2795
C0009443	21158562
C0009443	67548346
C0009443	5282411
C0009443	4992
C0009443	153311
C0009443	2564
C0009443	162265
C0009443	4786
C0009443	124087
C0009443	3779
C0009443	26934
C0009443	2710
C0009443	2725
C0009443	6041
C0009443	16399351
C0009443	338
C0009443	134767951
C0009443	4875
C0009443	7028
C0009443	25517
C0009443	638340
C0009443	5282443
C0009443	9916237
C0009443	750
C0009443	4761
C0009443	5284456
C0009663	57469
C0009663	10607
C0009766	50294
C0009766	26934
C0009766	2200
C0009766	3957
C0009766	14677
C0009766	5281070
C0009766	2913
C0009766	5284514
C0009766	7028
C0009766	3827
C0009766	162265
C0009766	5282443
C0009766	3826
C0009766	10297
C0009766	2678
C0009766	5587
C0009766	3658
C0009766	36294
C0009766	2247
C0009766	19371515
C0009766	19861
C0009766	6041
C0009766	3162
C0009766	4926
C0009766	57697
C0009766	6834
C0009766	2564
C0009766	3241
C0009766	9865442
C0009766	2710
C0009766	5754
C0009766	6011
C0009766	16960
C0009766	5755
C0009766	4786
C0009766	4992
C0009766	5281071
C0009766	26987
C0009766	5574
C0009766	9294
C0009766	3000226
C0009766	3100
C0009766	3219
C0009766	124087
C0009766	3103
C0009766	11291
C0009766	54385
C0009766	5745
C0009766	3348
C0009766	4927
C0009766	247839
C0009766	2882
C0009766	6726
C0009766	2725
C0009766	9878
C0009766	2267
C0009766	5743
C0009766	4761
C0009766	164522
C0009768	54675779
C0009768	3000226
C0009768	5379
C0009768	5320
C0009768	441305
C0009768	447043
C0009768	5578
C0009768	149096
C0009768	146157093
C0009768	3467
C0009768	36294
C0009768	5755
C0009768	45267103
C0009768	4539
C0009768	54675776
C0009768	10178705
C0009768	4583
C0009768	72395
C0009768	152946
C0009768	2764
C0009769	2882
C0009770	12560
C0009770	5329
C0009770	5344
C0009770	5320
C0009773	2882
C0009773	44564
C0009806	11333
C0009806	221493
C0009806	24203
C0009806	23672064
C0009806	11024312
C0009806	4873
C0009806	753
C0009806	3872
C0009806	6096963
C0009806	174
C0009806	24083
C0009806	16217605
C0009806	2391
C0009806	131839611
C0009806	3052762
C0009806	11029
C0010032	5755
C0010032	6011
C0010032	8378
C0010032	3000226
