DiseaseID	DrugCID
UMLS:C0009766	2267
UMLS:C0009766	5743
UMLS:C0009766	4761
UMLS:C0009766	164522
UMLS:C0009806	11333
UMLS:C0009806	11024312
UMLS:C0009806	3872
UMLS:C0009806	16217605
UMLS:C0009806	2391
UMLS:C0009806	131839611
UMLS:C0010200	5282411
UMLS:C0010200	6364626
UMLS:C0010200	11968014
UMLS:C0010200	67548346
UMLS:C0010200	2444
UMLS:C0010200	5702066
UMLS:C0010200	5184
UMLS:C0010200	73416022
UMLS:C0010200	153311
UMLS:C0010200	21158562
UMLS:C0010200	638340
UMLS:C0010200	10297
UMLS:C0010200	134767951
UMLS:C0010200	16399351
UMLS:C0010200	26934
UMLS:C0010200	60148388
UMLS:C0010200	6646
UMLS:C0010200	2710
UMLS:C0010200	7699
UMLS:C0010200	452977
UMLS:C0010200	5284570
UMLS:C0010200	6432494
UMLS:C0010200	5284569
UMLS:C0010200	4786
UMLS:C0010200	750
UMLS:C0010200	162265
UMLS:C0010200	6451257
UMLS:C0010200	2723877
UMLS:C0010200	3000322
UMLS:C0010200	5284371
UMLS:C0010200	6041
UMLS:C0010200	2795
UMLS:C0010200	5284456
UMLS:C0010200	9916237
UMLS:C0010200	5360696
UMLS:C0010200	2337
UMLS:C0010200	4761
UMLS:C0010200	10429215
UMLS:C0010200	6726
UMLS:C0010308	5819
UMLS:C0010308	5920
UMLS:C0010414	135391140
UMLS:C0010414	1972
UMLS:C0010414	118705500
UMLS:C0010414	23863720
UMLS:C0010414	5386092
UMLS:C0010414	91827561
UMLS:C0010414	44421047
UMLS:C0010414	44399170
UMLS:C0010414	145705939
UMLS:C0010414	46783793
UMLS:C0010414	14956
UMLS:C0010414	9919339
UMLS:C0010414	5280965
UMLS:C0010414	139246982
UMLS:C0010414	16667679
UMLS:C0010414	73438937
UMLS:C0010414	134719018
UMLS:C0010414	53486284
UMLS:C0010414	50990393
UMLS:C0010414	71311649
UMLS:C0010418	41684
UMLS:C0010674	6251
UMLS:C0010691	5852
UMLS:C0010692	4539
UMLS:C0010692	4583
UMLS:C0010692	2764
UMLS:C0011606	5754
UMLS:C0011606	5865
UMLS:C0011606	5743
UMLS:C0011606	5755
UMLS:C0011606	6741
UMLS:C0011606	31307
UMLS:C0011606	9782
UMLS:C0011608	5865
UMLS:C0011608	9782
UMLS:C0011608	6741
UMLS:C0011608	31307
UMLS:C0011608	5336
UMLS:C0011608	5754
UMLS:C0011608	2955
UMLS:C0011608	5743
UMLS:C0011608	5755
UMLS:C0011616	5754
UMLS:C0011616	6741
UMLS:C0011616	15209
UMLS:C0011616	31307
UMLS:C0011616	9782
UMLS:C0011616	5755
UMLS:C0011616	6215
UMLS:C0011616	5865
UMLS:C0011616	6714002
UMLS:C0011616	444036
UMLS:C0011616	5743
UMLS:C0011616	5311067
UMLS:C0011616	443958
UMLS:C0011616	5311066
UMLS:C0011616	9642
UMLS:C0011616	71415
UMLS:C0011616	5311052
UMLS:C0011991	5288826
UMLS:C0011991	3955
UMLS:C0012546	12560
UMLS:C0013238	16404350
UMLS:C0013238	5403
UMLS:C0013238	24883466
UMLS:C0013238	5281243
UMLS:C0013238	5280754
UMLS:C0013238	5497195
UMLS:C0013238	5284373
UMLS:C0013238	2909
UMLS:C0013238	49867938
UMLS:C0013238	73896891
UMLS:C0013369	6249
UMLS:C0013390	2519
UMLS:C0013390	4044
UMLS:C0013390	4037
UMLS:C0013390	156391
UMLS:C0013390	3028194
UMLS:C0013390	2662
UMLS:C0013390	3033
UMLS:C0013390	4992
UMLS:C0013390	3672
UMLS:C0013390	3825
UMLS:C0013395	5702160
UMLS:C0013395	3001055
UMLS:C0013395	3033637
UMLS:C0013395	3325
UMLS:C0013395	5353622
UMLS:C0013395	2756
UMLS:C0013404	5816
UMLS:C0013882	3052
UMLS:C0014121	14969
UMLS:C0014121	5904
UMLS:C0014121	6249
UMLS:C0014175	28417
UMLS:C0014175	6230
UMLS:C0014175	5311128
UMLS:C0014175	6291
UMLS:C0014175	25077405
UMLS:C0014175	5526
UMLS:C0014175	5994
UMLS:C0014175	6279
UMLS:C0014179	2274
UMLS:C0014179	86741379
UMLS:C0014179	5481173
UMLS:C0014179	91713
UMLS:C0014179	2650
UMLS:C0014179	66509024
UMLS:C0014179	5484131
UMLS:C0014179	4173
UMLS:C0014179	46173365
UMLS:C0014179	56842327
UMLS:C0014179	22842006
UMLS:C0014179	53025
UMLS:C0014179	54117
UMLS:C0014179	5479530
UMLS:C0014179	5466987
UMLS:C0014179	9570985
UMLS:C0014179	133687818
UMLS:C0014179	44298077
UMLS:C0014179	23679441
UMLS:C0014179	5742832
UMLS:C0014179	5459211
UMLS:C0014179	6435415
UMLS:C0014356	2784
UMLS:C0014549	1775
UMLS:C0014549	4763
UMLS:C0014549	8271
UMLS:C0014549	4909
UMLS:C0014549	5284627
UMLS:C0014549	2554
UMLS:C0014549	3292
UMLS:C0014733	5904
UMLS:C0014733	6869
UMLS:C0014742	31307
UMLS:C0014742	5743
UMLS:C0014742	6741
UMLS:C0014742	5755
UMLS:C0014742	5865
UMLS:C0014742	9782
UMLS:C0014742	5754
UMLS:C0014836	36294
UMLS:C0014836	46173365
UMLS:C0014836	44298077
UMLS:C0014836	5484131
UMLS:C0014836	5361848
UMLS:C0014836	9570985
UMLS:C0014836	5742832
UMLS:C0014836	5479530
UMLS:C0014836	23679441
UMLS:C0014836	5353510
UMLS:C0014836	22842006
UMLS:C0014836	33613
UMLS:C0014836	5361202
UMLS:C0014836	41375
UMLS:C0014836	2764
UMLS:C0014836	2650
UMLS:C0014836	2659
UMLS:C0014836	56842327
UMLS:C0014836	6914282
UMLS:C0014836	54121176
UMLS:C0014836	4539
UMLS:C0014836	53025
UMLS:C0014836	54117
UMLS:C0014836	5466987
UMLS:C0014836	37768
UMLS:C0014836	3467
UMLS:C0014836	4583
UMLS:C0014836	91713
UMLS:C0014836	5479529
UMLS:C0014836	43672
UMLS:C0014836	86741379
UMLS:C0014836	6533629
UMLS:C0014836	5481173
UMLS:C0014836	2655
UMLS:C0014836	5459211
UMLS:C0014836	2274
UMLS:C0014836	133687818
UMLS:C0014836	50194
UMLS:C0014836	66509024
UMLS:C0014836	6249
UMLS:C0014869	4594
UMLS:C0014869	5702160
UMLS:C0014869	3325
UMLS:C0014869	5353622
UMLS:C0014869	4594
UMLS:C0014869	3033637
UMLS:C0015397	31307
UMLS:C0015397	9782
UMLS:C0015397	5743
UMLS:C0015397	5755
UMLS:C0015397	5754
UMLS:C0015397	6741
UMLS:C0015967	5147
UMLS:C0015967	3672
UMLS:C0015967	5360696
UMLS:C0015967	6041
UMLS:C0015967	1983
UMLS:C0015967	5284371
UMLS:C0015967	4761
UMLS:C0015967	3028194
UMLS:C0015967	156391
UMLS:C0016034	28417
UMLS:C0016053	65833
UMLS:C0016053	5486971
UMLS:C0017168	5311047
UMLS:C0017168	4679
UMLS:C0017168	2769
UMLS:C0017168	6917698
UMLS:C0017168	3033637
UMLS:C0017168	2756
UMLS:C0017168	3883
UMLS:C0017168	44279790
UMLS:C0017168	6604902
UMLS:C0017168	5029
UMLS:C0017168	4168
UMLS:C0017168	3001055
UMLS:C0017168	4594
UMLS:C0017168	5702160
UMLS:C0017168	4594
UMLS:C0017168	3325
UMLS:C0017168	5353622
UMLS:C0017205	444020
UMLS:C0017205	51634
UMLS:C0017536	5479
UMLS:C0017536	41684
UMLS:C0017536	4173
UMLS:C0017536	237
UMLS:C0017563	31307
UMLS:C0017563	5754
UMLS:C0017574	9552079
UMLS:C0017601	2475
UMLS:C0017605	1986
UMLS:C0017605	3038
UMLS:C0017605	4100
UMLS:C0017612	39468
UMLS:C0017612	68844
UMLS:C0017612	2583
UMLS:C0017612	36314
UMLS:C0017612	2369
UMLS:C0017612	3038
UMLS:C0017612	1986
UMLS:C0017612	5910
UMLS:C0017612	5831
UMLS:C0017612	5816
UMLS:C0017612	33624
UMLS:C0017612	5951
UMLS:C0017612	2803
UMLS:C0017612	4100
UMLS:C0017612	5311027
UMLS:C0017612	31477
UMLS:C0017612	5284549
UMLS:C0017612	5983
UMLS:C0017612	9868491
UMLS:C0017612	5311221
UMLS:C0017612	5282226
UMLS:C0018081	54675783
UMLS:C0018081	5280965
UMLS:C0018081	118705500
UMLS:C0018081	134719018
UMLS:C0018081	4539
UMLS:C0018081	145705939
UMLS:C0018081	2655
UMLS:C0018081	54680690
UMLS:C0018081	44399170
UMLS:C0018081	6249
UMLS:C0018081	54675776
UMLS:C0018081	46783793
UMLS:C0018081	135391140
UMLS:C0018081	90437953
UMLS:C0018081	6914282
UMLS:C0018081	73438937
UMLS:C0018081	2659
UMLS:C0018081	9570985
UMLS:C0018081	41375
UMLS:C0018081	46173365
UMLS:C0018081	71311649
UMLS:C0018081	44421047
UMLS:C0018081	5361202
UMLS:C0018081	12560
UMLS:C0018081	5479529
UMLS:C0018081	50194
UMLS:C0018081	139246982
UMLS:C0018081	54671203
UMLS:C0018081	14956
UMLS:C0018081	43672
UMLS:C0018081	23679441
UMLS:C0018081	23863720
UMLS:C0018081	9919339
UMLS:C0018081	656511
UMLS:C0018081	5362065
UMLS:C0018081	91827561
UMLS:C0018081	4583
UMLS:C0018081	3229
UMLS:C0018081	6335986
UMLS:C0018081	53486284
UMLS:C0018081	6321411
